,id,date,tweet,fav,label-classifier
1542,1542,2/24/2016 7:30,b'My thoughts on the #DeadpoolMovie and #TheWalkingDead season six and #CallofDuty multiplayer!\n\nhttps://t.co/2dNVzQ0iQO\n#TWD #AMC #AmWriting',3,pos
1543,1543,2/24/2016 7:24,b'RT @AJuchoa: DeadPool @deadpool #deadpoolmovie #ebay //Art for SALE.!. \nhttps://t.co/kWP4BblQei https://t.co/sSOwIU0pV5',0,pos
1544,1544,2/24/2016 7:23,b'RT @BeerRockSex: FINALLY!!!! We got to see the #DeadpoolMovie &amp; it definitely lived up to the hype \xf0\x9f\x98\x80\xe2\x9d\xa4 #Deadpool #MJHiblen #FuckYeah https:/\xe2\x80\xa6',0,pos
1545,1545,2/24/2016 7:07,b'RT @BeerRockSex: FINALLY!!!! We got to see the #DeadpoolMovie &amp; it definitely lived up to the hype \xf0\x9f\x98\x80\xe2\x9d\xa4 #Deadpool #MJHiblen #FuckYeah https:/\xe2\x80\xa6',0,pos
1546,1546,2/24/2016 7:07,b'RT @S1dharthM: #Deadpool what an awesome funny clever twist on a super hero ! loved the film yesterday #DeadpoolMovie must watch guys',0,pos
1547,1547,2/24/2016 6:37,b'RT @drunkcomicsfans: @GailSimone I thought #deadpoolmovie nailed colossus https://t.co/gqcaBlgKnr',0,pos
1548,1548,2/24/2016 6:36,b'RT @KeelyRaye96: Have a great couple hours with you @Crystaaall__ #orangeleaf #DeadpoolMovie https://t.co/NWywIlNYKV',0,pos
1549,1549,2/24/2016 6:34,"b""RT @LargeMarge67: I've seen complaints about the #DeadpoolMovie being too short. NO! It's the perfect length! Two hours-plus comedy is Judd\xe2\x80\xa6""",0,pos
1550,1550,2/24/2016 6:34,b'RT @SIR_Gaming: @tgnTV I discussed rating the #DeadpoolMovie through appendage erectness or flaccidity ^.^ https://t.co/ASWbwdYiz7 #TGNArmy',0,pos
1551,1551,2/24/2016 6:33,"b""I've seen complaints about the #DeadpoolMovie being too short. NO! It's the perfect length! Two hours-plus comedy is Judd Apatow. #dumb""",1,pos
1552,1552,2/24/2016 6:07,b'RT @AsDaysFadeNY: Deadpool needs an Oscar @VancityReynolds @deadpoolmovie @edskrein #deadpool #deadpoolmovie #RyanReynolds #Oscar2016 https\xe2\x80\xa6',0,pos
1553,1553,2/24/2016 5:44,b'Have a great couple hours with you @Crystaaall__ #orangeleaf #DeadpoolMovie https://t.co/NWywIlNYKV',2,pos
1554,1554,2/24/2016 5:28,b'RT @Wordsandwater: #8bit #burgers before #deadpoolmovie !!!  So deliciously good (and probably a bit unhealthy but\xe2\x80\xa6 https://t.co/6SC1dqQF7z',0,pos
1555,1555,2/24/2016 5:28,b'RT @tvtcomics: https://t.co/b65isI7KFQ If you like chimichangas then Grave Soldiers is for you! #Deadpool #DeadpoolMovie #comics https://t.\xe2\x80\xa6',0,pos
1556,1556,2/24/2016 5:20,b'RT @AsDaysFadeNY: Deadpool needs an Oscar @VancityReynolds @deadpoolmovie @edskrein #deadpool #deadpoolmovie #RyanReynolds #Oscar2016 https\xe2\x80\xa6',0,pos
1557,1557,2/24/2016 5:17,"b'RT @orchidaisy: cried twice, maybe three times.. laughed so hard I almost peed my pants? 12 times #DeadpoolMovie'",0,pos
1558,1558,2/24/2016 4:51,b'RT @CathyReinking: #DeadpoolMovie note to self: bring more tequila and friends next time',0,pos
1559,1559,2/24/2016 4:48,b'RT @JohnathanPike: #DemTownHall the win win dance #Bernie #deadpool #DeadpoolMovie #BernieSanders #BERNIESANDERSFORPOTUS #bernie2016 https:\xe2\x80\xa6',0,pos
1560,1560,2/24/2016 4:43,b'Had a great day with @Raightheshaman @Gen5starV2 at the mall and more #DeadpoolMovie #Democrats #wendys #Perkins',1,pos
1561,1561,2/24/2016 4:37,b'RT @FiveNerdyVenoms: #DeadpoolMovie has unexpected  consequences with other films coming out #GSBPodcast https://t.co/OQEzdwgMJ5',0,pos
1562,1562,2/24/2016 4:36,b'RT @xdidiandrax: To all parents who want to see Deadpool movie with their kids. \n\n#Deadpool #DeadpoolMovie https://t.co/1tppqjV8X1',0,pos
1563,1563,2/24/2016 4:34,"b'RT @AashiAhmed1: Best Picture, Deadpool On A Bearskin Rug\nBest Love Scene, Deadpool &amp; His Baby Hand...\n#DeadpoolMovie https://t.co/S8CjCWgg\xe2\x80\xa6'",0,pos
1564,1564,2/24/2016 4:33,"b'Best Picture, Deadpool On A Bearskin Rug\nBest Love Scene, Deadpool &amp; His Baby Hand...\n#DeadpoolMovie https://t.co/S8CjCWggSM'",0,pos
1565,1565,2/24/2016 4:15,b'RT @empiremagazine: ICYMI: #DeadpoolMovie won at the US box office this weekend. https://t.co/8tSK04DMus https://t.co/SLuPI3Sr5K',0,pos
1566,1566,2/24/2016 4:13,"b'RT @ComplexMag: #DeadpoolMovie could beat out ""Passion of the Christ"" for all-time Rated-R record.  https://t.co/kl4JwufJ3b'",0,pos
1567,1567,2/24/2016 4:09,b'RT @hardcoalstudios: Forgot to post this #DeadpoolMovie movie review earlier. One of the best #XMen #Marvel #comicbook films. https://t.co/\xe2\x80\xa6',0,pos
1568,1568,2/24/2016 4:08,b'Forgot to post this #DeadpoolMovie movie review earlier. One of the best #XMen #Marvel #comicbook films. https://t.co/b8AHQ9zLoG',3,pos
1569,1569,2/24/2016 4:06,b'RT @jhope615: #DeadpoolMovie was hilarious \xf0\x9f\x98\x81\xf0\x9f\x92\xa3',0,pos
1570,1570,2/24/2016 4:06,b'#DeadpoolMovie was hilarious \xf0\x9f\x98\x81\xf0\x9f\x92\xa3',2,pos
1571,1571,2/24/2016 3:56,"b'RT @EmmetOC_: I did a thing - ""there is a man. At a typewriter"" #DeadpoolMovie  https://t.co/5yELQMJV8c'",0,pos
1572,1572,2/24/2016 3:55,"b""RT @cheryldats: Hahahaha \xf0\x9f\x8e\xb6 You're the meaning in my life...\xf0\x9f\x98\xa9 You're the Inspiration! \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbd #DeadpoolMovie  https://t.co/S7lEkTcjex""",0,pos
1573,1573,2/24/2016 3:54,"b'cried twice, maybe three times.. laughed so hard I almost peed my pants? 12 times #DeadpoolMovie'",3,pos
1574,1574,2/24/2016 3:51,b'#DeadpoolMovie has unexpected  consequences with other films coming out #GSBPodcast https://t.co/OQEzdwgMJ5',0,pos
1575,1575,2/24/2016 3:50,"b'RT @buffygonebad: #Gambit done #DeadpoolMovie style would be amazeballs, talking total nerd-gasm. @FoxMoviesME  https://t.co/XDjgcz9Qi6'",0,pos
1576,1576,2/24/2016 3:49,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0,pos
1577,1577,2/24/2016 3:46,b'RT @JohnathanPike: #DemTownHall the win win dance #Bernie #deadpool #DeadpoolMovie #BernieSanders #BERNIESANDERSFORPOTUS #bernie2016 https:\xe2\x80\xa6',0,pos
1578,1578,2/24/2016 3:43,b'#DemTownHall the win win dance #Bernie #deadpool #DeadpoolMovie #BernieSanders #BERNIESANDERSFORPOTUS #bernie2016 https://t.co/ds03faUL4H',6,pos
1579,1579,2/24/2016 3:38,"b'I did a thing - ""there is a man. At a typewriter"" #DeadpoolMovie  https://t.co/5yELQMJV8c'",0,pos
1580,1580,2/24/2016 3:07,b'RT @Killer_Baja: Shits getting real.\n\n#tacotuesday #deadpoolmovie #GrimsbyMINNEAPOLIS https://t.co/BjZJGk57Gc',0,pos
1581,1581,2/24/2016 2:46,b'RT @thebestofmarvel: Marvel actors praising #DeadpoolMovie ! https://t.co/nAcgqFtcZF',0,pos
1582,1582,2/24/2016 2:40,b'#8bit #burgers before #deadpoolmovie !!!  So deliciously good (and probably a bit unhealthy but\xe2\x80\xa6 https://t.co/6SC1dqQF7z',0,pos
1583,1583,2/24/2016 2:04,"b'RT @FlicksCity: ALL #Deadpool easter eggs, #Marvel #XMen Spider-Man &amp; Green Lantern references + post-credits https://t.co/NLLzAgt8Wg #Dead\xe2\x80\xa6'",0,pos
1584,1584,2/24/2016 1:45,b'RT @AsDaysFadeNY: Deadpool needs an Oscar @VancityReynolds @deadpoolmovie @edskrein #deadpool #deadpoolmovie #RyanReynolds #Oscar2016 https\xe2\x80\xa6',0,pos
1585,1585,2/24/2016 1:39,"b'RT @TheBocksOffice: Friday @ West Theatre: ""How to Be Single"" #HowtoBeSingle and ""Deadpool"" #DeadpoolMovie #TheBocksOffice https://t.co/IXv\xe2\x80\xa6'",0,pos
1586,1586,2/24/2016 1:39,"b'RT @TheBocksOffice: Friday @ West Theatre: ""How to Be Single"" #HowtoBeSingle and ""Deadpool"" #DeadpoolMovie #TheBocksOffice https://t.co/IXv\xe2\x80\xa6'",0,pos
1587,1587,2/24/2016 1:39,"b'RT @TheBocksOffice: Friday @ West Theatre: ""How to Be Single"" #HowtoBeSingle and ""Deadpool"" #DeadpoolMovie #TheBocksOffice https://t.co/IXv\xe2\x80\xa6'",0,pos
1588,1588,2/24/2016 1:39,"b'Friday @ West Theatre: ""How to Be Single"" #HowtoBeSingle and ""Deadpool"" #DeadpoolMovie #TheBocksOffice https://t.co/IXvK7A5Op0'",6,pos
1589,1589,2/24/2016 1:35,b'RT @drunkcomicsfans: @GailSimone I thought #deadpoolmovie nailed colossus https://t.co/gqcaBlgKnr',0,pos
1590,1590,2/24/2016 1:33,b'#DeadpoolMovie note to self: bring more tequila and friends next time',7,pos
1591,1591,2/24/2016 1:29,b'RT @Killer_Baja: Shits getting real.\n\n#tacotuesday #deadpoolmovie #GrimsbyMINNEAPOLIS https://t.co/BjZJGk57Gc',0,pos
1592,1592,2/24/2016 1:25,"b""RT @niallsheehy: Okay. So, @deadpoolmovie is an absolute CLASSIC. I'd happily sit down and watch it all again. Brilliant! #DeadpoolMovie""",0,pos
1593,1593,2/24/2016 1:22,b'RT @AsDaysFadeNY: Deadpool needs an Oscar @VancityReynolds @deadpoolmovie @edskrein #deadpool #deadpoolmovie #RyanReynolds #Oscar2016 https\xe2\x80\xa6',0,pos
1594,1594,2/24/2016 1:18,b'RT @Killer_Baja: Shits getting real.\n\n#tacotuesday #deadpoolmovie #GrimsbyMINNEAPOLIS https://t.co/BjZJGk57Gc',0,pos
1595,1595,2/24/2016 1:17,b'RT @BeatFassbender: NEW We want @VancityReynolds &amp; Michael #Fassbender in the same movie! \xf0\x9f\x94\xa5 #Reynolds #Xmen #Deadpool #DeadpoolMovie https:\xe2\x80\xa6',0,pos
1596,1596,2/24/2016 1:15,b'RT @BeatFassbender: NEW We want @VancityReynolds &amp; Michael #Fassbender in the same movie! \xf0\x9f\x94\xa5 #Reynolds #Xmen #Deadpool #DeadpoolMovie https:\xe2\x80\xa6',0,pos
1597,1597,2/24/2016 1:12,b'RT @Killer_Baja: Shits getting real.\n\n#tacotuesday #deadpoolmovie #GrimsbyMINNEAPOLIS https://t.co/BjZJGk57Gc',0,pos
1598,1598,2/24/2016 1:10,b'RT @BeatFassbender: NEW We want @VancityReynolds &amp; Michael #Fassbender in the same movie! \xf0\x9f\x94\xa5 #Reynolds #Xmen #Deadpool #DeadpoolMovie https:\xe2\x80\xa6',0,pos
1599,1599,2/24/2016 1:08,b'RT @BeatFassbender: NEW We want @VancityReynolds &amp; Michael #Fassbender in the same movie! \xf0\x9f\x94\xa5 #Reynolds #Xmen #Deadpool #DeadpoolMovie https:\xe2\x80\xa6',0,pos
1600,1600,2/24/2016 1:08,b'RT @Killer_Baja: Shits getting real.\n\n#tacotuesday #deadpoolmovie #GrimsbyMINNEAPOLIS https://t.co/BjZJGk57Gc',0,pos
1601,1601,2/24/2016 1:07,b'RT @Killer_Baja: Shits getting real.\n\n#tacotuesday #deadpoolmovie #GrimsbyMINNEAPOLIS https://t.co/BjZJGk57Gc',0,pos
1602,1602,2/24/2016 1:07,b'RT @Killer_Baja: Shits getting real.\n\n#tacotuesday #deadpoolmovie #GrimsbyMINNEAPOLIS https://t.co/BjZJGk57Gc',0,pos
1603,1603,2/24/2016 1:06,b'Shits getting real.\n\n#tacotuesday #deadpoolmovie #GrimsbyMINNEAPOLIS https://t.co/BjZJGk57Gc',0,pos
1604,1604,2/24/2016 1:02,b'Movie Review: Deadpool \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 #DeadpoolMovie @VancityReynolds @deadpoolmovie  https://t.co/ivfocnm3Ek',0,pos
1605,1605,2/24/2016 0:37,b'RT @ChangoPitbull: #ChangoThePitbull is cool like #DeadPool \xf0\x9f\x98\x8e @deadpoolmovie #deadpoolmovie #pitbulls #buzzfeed #dogs @VancityReynolds http\xe2\x80\xa6',0,pos
1606,1606,2/24/2016 0:34,b'RT @ChangoPitbull: #ChangoThePitbull is cool like #DeadPool \xf0\x9f\x98\x8e @deadpoolmovie #deadpoolmovie #pitbulls #buzzfeed #dogs @VancityReynolds http\xe2\x80\xa6',0,pos
1607,1607,2/24/2016 0:25,"b""RT @MikeJMele: I'm bringing nerdy back! Them other boys don\xe2\x80\x99t know how to act.\n\nhttps://t.co/2dNVzQ0iQO\n#DeadpoolMovie #TWD #AMC #AmWriting\xe2\x80\xa6""",0,pos
1608,1608,2/24/2016 0:22,"b""I'm bringing nerdy back! Them other boys don\xe2\x80\x99t know how to act.\n\nhttps://t.co/2dNVzQ0iQO\n#DeadpoolMovie #TWD #AMC #AmWriting #VideoGames""",1,pos
1609,1609,2/24/2016 0:20,b'RT @drunkcomicsfans: @GailSimone I thought #deadpoolmovie nailed colossus https://t.co/gqcaBlgKnr',0,pos
1610,1610,2/24/2016 0:08,"b'RT @FlicksCity: ALL #Deadpool easter eggs, #Marvel #XMen Spider-Man &amp; Green Lantern references + post-credits https://t.co/NLLzAgt8Wg #Dead\xe2\x80\xa6'",0,pos
1611,1611,2/23/2016 23:59,"b""RT @jackjhaynes: Seriously love good sound, and I don't think I've heard better than tonight's @Dolby Atmos at @CentralPictureH for #Deadpo\xe2\x80\xa6""",0,pos
1612,1612,2/23/2016 23:51,b'RT @BeatFassbender: NEW We want @VancityReynolds &amp; Michael #Fassbender in the same movie! \xf0\x9f\x94\xa5 #Reynolds #Xmen #Deadpool #DeadpoolMovie https:\xe2\x80\xa6',0,pos
1613,1613,2/23/2016 23:50,"b'RT @FlicksCity: ALL #Deadpool easter eggs, #Marvel #XMen Spider-Man &amp; Green Lantern references + post-credits https://t.co/NLLzAgt8Wg #Dead\xe2\x80\xa6'",0,pos
1614,1614,2/23/2016 23:50,b'RT @zoey_hutcherson: Watching DeadPool!!!!\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d #Deadpool #DeadpoolMovie',0,pos
1615,1615,2/23/2016 23:44,b'RT @outer_city: Why not #Chimichangas on #NationalToastDay ??? https://t.co/LLexT1DA3G @eBay #DeadpoolMovie #DeadpoolQuotes #Deadpool #bath\xe2\x80\xa6',0,pos
1616,1616,2/23/2016 23:44,b'#ChangoThePitbull is cool like #DeadPool \xf0\x9f\x98\x8e @deadpoolmovie #deadpoolmovie #pitbulls #buzzfeed #dogs @VancityReynolds https://t.co/iHmIeeyDln',3,pos
1617,1617,2/23/2016 23:37,b'RT @drunkcomicsfans: @GailSimone I thought #deadpoolmovie nailed colossus https://t.co/gqcaBlgKnr',0,pos
1618,1618,2/23/2016 23:35,b'RT @TSRamona0021: @cbgirl19 Just saw your review of #DeadpoolMovie Spot on!! Fuck kids!! Sneaking R rated movies when I was a kid was the s\xe2\x80\xa6',0,pos
1619,1619,2/23/2016 23:31,"b""RT @jackjhaynes: Seriously love good sound, and I don't think I've heard better than tonight's @Dolby Atmos at @CentralPictureH for #Deadpo\xe2\x80\xa6""",0,pos
1620,1620,2/23/2016 23:28,b'DeadPool was such an amazing film\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb\xf0\x9f\x8d\xbf #Lovedit #Brilliant #DeadPoolMovie @TheatrMwldan @deadpoolmovie https://t.co/e3bKDVAiQw',1,pos
1621,1621,2/23/2016 23:15,b'RT @drunkcomicsfans: @GailSimone I thought #deadpoolmovie nailed colossus https://t.co/gqcaBlgKnr',0,pos
1622,1622,2/23/2016 23:14,"b'RT @FlicksCity: ALL #Deadpool easter eggs, #Marvel #XMen Spider-Man &amp; Green Lantern references + post-credits https://t.co/NLLzAgt8Wg #Dead\xe2\x80\xa6'",0,pos
1623,1623,2/23/2016 23:02,b'RT @drunkcomicsfans: @GailSimone I thought #deadpoolmovie nailed colossus https://t.co/gqcaBlgKnr',0,pos
1624,1624,2/23/2016 23:00,b'RT @Lemmiart: Working on my negasonic teenage warhead \n#negasonicteenagewarhead #deadpool #deadpoolmovie #wip\xe2\x80\xa6 https://t.co/zZzAvc0KCy',0,pos
1625,1625,2/23/2016 22:59,b'RT @Lemmiart: More colour and background added. #negasonicteenagewarhead #deadpool #deadpoolmovie #wip #sketch\xe2\x80\xa6 https://t.co/U1fRAdw6lj',0,pos
1626,1626,2/23/2016 22:53,b'RT @drunkcomicsfans: @GailSimone I thought #deadpoolmovie nailed colossus https://t.co/gqcaBlgKnr',0,pos
1627,1627,2/23/2016 22:51,b'RT @halr9000: Go see #DeadpoolMovie. That is all.',0,pos
1628,1628,2/23/2016 22:50,b'RT @MarkPedler: Correction #DeadpoolMovie #movieswithpedler \xf0\x9f\x8c\x95\xf0\x9f\x8c\x95\xf0\x9f\x8c\x95\xf0\x9f\x8c\x95\xf0\x9f\x8c\x97 this is the review I intended to give...@funkybigboybeat @drownstown \xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,pos
1629,1629,2/23/2016 22:49,b'RT @drunkcomicsfans: @GailSimone I thought #deadpoolmovie nailed colossus https://t.co/gqcaBlgKnr',0,pos
1630,1630,2/23/2016 22:48,b'RT @drunkcomicsfans: @GailSimone I thought #deadpoolmovie nailed colossus https://t.co/gqcaBlgKnr',0,pos
1631,1631,2/23/2016 22:48,b'RT @zoebritton: Finally saw #DeadpoolMovie !!! It was pretty good',0,pos
1632,1632,2/23/2016 22:47,b'RT @drunkcomicsfans: @GailSimone I thought #deadpoolmovie nailed colossus https://t.co/gqcaBlgKnr',0,pos
1633,1633,2/23/2016 22:47,b'RT @drunkcomicsfans: @GailSimone I thought #deadpoolmovie nailed colossus https://t.co/gqcaBlgKnr',0,pos
1634,1634,2/23/2016 22:46,b'Correction #DeadpoolMovie #movieswithpedler \xf0\x9f\x8c\x95\xf0\x9f\x8c\x95\xf0\x9f\x8c\x95\xf0\x9f\x8c\x95\xf0\x9f\x8c\x97 this is the review I intended to give...@funkybigboybeat @drownstown \xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,pos
1635,1635,2/23/2016 22:45,b'RT @drunkcomicsfans: @GailSimone I thought #deadpoolmovie nailed colossus https://t.co/gqcaBlgKnr',0,pos
1636,1636,2/23/2016 22:40,b'RT @KayPikeFashion: Thanks @lustredust @edskrein @StefanKapicic @danielcudmore for giving me a personal connection to the #DeadpoolMovie ht\xe2\x80\xa6',0,pos
1637,1637,2/23/2016 22:40,"b""Wow! It's actually a great movie - loved it - lookin fwd to next one #DeadpoolMovie I'll give it \xf0\x9f\x8c\x95\xf0\x9f\x8c\x95\xf0\x9f\x8c\x95\xf0\x9f\x8c\x95\xf0\x9f\x8c\x91 #movieswithpedler""",2,pos
1638,1638,2/23/2016 22:38,b'RT @Cult_Faction: The real lesson Deadpool taught Hollywood...\n\nhttps://t.co/HN9R7WFrcs\n\n#Deadpool #RyanReynolds  #DeadpoolMovie https://t.\xe2\x80\xa6',0,pos
1639,1639,2/23/2016 22:38,b'@GailSimone I thought #deadpoolmovie nailed colossus https://t.co/gqcaBlgKnr',54,pos
1640,1640,2/23/2016 22:35,b'Go see #DeadpoolMovie. That is all.',1,pos
1641,1641,2/23/2016 22:27,b'RT @ThisGamerSays: Episode 19 of #ColinsComicsColum is up! https://t.co/g9BaIcTDyK @ColinSherman talks about #DeadpoolMovie #comics #deadpo\xe2\x80\xa6',0,pos
1642,1642,2/23/2016 22:26,b'RT @AsDaysFadeNY: Deadpool needs an Oscar @VancityReynolds @deadpoolmovie @edskrein #deadpool #deadpoolmovie #RyanReynolds #Oscar2016 https\xe2\x80\xa6',0,pos
1643,1643,2/23/2016 22:25,b'RT @AsDaysFadeNY: Deadpool needs an Oscar @VancityReynolds @deadpoolmovie @edskrein #deadpool #deadpoolmovie #RyanReynolds #Oscar2016 https\xe2\x80\xa6',0,pos
1644,1644,2/23/2016 22:23,b'RT @AsDaysFadeNY: Deadpool needs an Oscar @VancityReynolds @deadpoolmovie @edskrein #deadpool #deadpoolmovie #RyanReynolds #Oscar2016 https\xe2\x80\xa6',0,pos
1645,1645,2/23/2016 22:23,b'RT @AsDaysFadeNY: Deadpool needs an Oscar @VancityReynolds @deadpoolmovie @edskrein #deadpool #deadpoolmovie #RyanReynolds #Oscar2016 https\xe2\x80\xa6',0,pos
1646,1646,2/23/2016 22:21,b'Deadpool needs an Oscar @VancityReynolds @deadpoolmovie @edskrein #deadpool #deadpoolmovie #RyanReynolds #Oscar2016 https://t.co/wtjapxvllF',28,pos
1647,1647,2/23/2016 22:18,b'RT @blazingdefender: @VancityReynolds @deadpoolmovie why not? #oscars #OscarsSoWhite #Oscars2016 #DeadpoolMovie #Deadpool https://t.co/f69Q\xe2\x80\xa6',0,pos
1648,1648,2/23/2016 22:12,"b""Seriously love good sound, and I don't think I've heard better than tonight's @Dolby Atmos at @CentralPictureH for #DeadpoolMovie.""",5,pos
1649,1649,2/23/2016 22:09,b'Thought DEADPOOL was brilliantly funny. And Screen 1 of @CentralPictureH was -amazing-. Oh hi there @Dolby Atmos!! #film #DeadpoolMovie',6,pos
1650,1650,2/23/2016 21:57,b'@VancityReynolds @deadpoolmovie why not? #oscars #OscarsSoWhite #Oscars2016 #DeadpoolMovie #Deadpool https://t.co/f69QOjdRYj',0,pos
1651,1651,2/23/2016 21:52,"b""RT @romi_sandor: @VancityReynolds #Deadpool #DeadpoolMovie saw it 2 time! I just can't get enough of your face. Wham!!!""",0,pos
1652,1652,2/23/2016 21:49,b'@cbgirl19 Just saw your review of #DeadpoolMovie Spot on!! Fuck kids!! Sneaking R rated movies when I was a kid was the shit!',10,pos
1653,1653,2/23/2016 21:43,"b""Okay. So, @deadpoolmovie is an absolute CLASSIC. I'd happily sit down and watch it all again. Brilliant! #DeadpoolMovie""",20,pos
1654,1654,2/23/2016 21:36,b'RT @BeatFassbender: NEW We want @VancityReynolds &amp; Michael #Fassbender in the same movie! \xf0\x9f\x94\xa5 #Reynolds #Xmen #Deadpool #DeadpoolMovie https:\xe2\x80\xa6',0,pos
1655,1655,2/23/2016 21:35,b'More colour and background added. #negasonicteenagewarhead #deadpool #deadpoolmovie #wip #sketch\xe2\x80\xa6 https://t.co/U1fRAdw6lj',0,pos
1656,1656,2/23/2016 21:33,b'RT @ThisGamerSays: Episode 19 of #ColinsComicsColum is up! https://t.co/g9BaIcTDyK @ColinSherman talks about #DeadpoolMovie #comics #deadpo\xe2\x80\xa6',0,pos
1657,1657,2/23/2016 21:33,b'RT @nerfdpodcast: Episode 19 of #ColinsComicsColum is up! https://t.co/4pmRJZxn2W\xe2\x80\xa6 CCC talks about #DeadpoolMovie #comics #deadpool #ComicT\xe2\x80\xa6',0,pos
1658,1658,2/23/2016 21:32,b'Episode 19 of #ColinsComicsColum is up! https://t.co/4pmRJZxn2W\xe2\x80\xa6 CCC talks about #DeadpoolMovie #comics #deadpool #ComicTalk',1,pos
1659,1659,2/23/2016 21:19,b'RT @XdarzethX: Fyi the #deadpoolmovie was awesome #mercwithamouth #deadpool https://t.co/es1BFe6Bf4',0,pos
1660,1660,2/23/2016 21:13,b'RT @simplyanaiss9: https://t.co/v1Ajg0Z1dv\nCome check out my date with #deadpool #DeadpoolMovie #dailyvolg #Spanglish #vlogenespanol #vlogg\xe2\x80\xa6',0,pos
1661,1661,2/23/2016 21:12,"b""Hahahaha \xf0\x9f\x8e\xb6 You're the meaning in my life...\xf0\x9f\x98\xa9 You're the Inspiration! \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbd #DeadpoolMovie  https://t.co/S7lEkTcjex""",1,pos
1662,1662,2/23/2016 21:07,b'RT @NetworkISA: 3 new additions to our Podcast page including DEADPOOL: BREAKING THE RULES w/ @jacobkrueger. https://t.co/BpVtUzq02W #Deadp\xe2\x80\xa6',0,pos
1663,1663,2/23/2016 21:07,b'Such a cool name!!! @briannahilde #DeadpoolMovie #lovingTheDP https://t.co/P7TeUq5I4Q',1,pos
1664,1664,2/23/2016 21:06,b'RT @CampbellX: I just might deconstruct this #DeadpoolMovie #poster in terms of #gender #masculinity #sexuality #race https://t.co/wdtunvwB\xe2\x80\xa6',0,pos
1665,1665,2/23/2016 21:05,b'https://t.co/v1Ajg0Z1dv\nCome check out my date with #deadpool #DeadpoolMovie #dailyvolg #Spanglish #vlogenespanol #vlogger #datenight',0,pos
1666,1666,2/23/2016 21:00,b'Don\xe2\x80\x99t be like Bart. See Deadpool on IMAX before it\xe2\x80\x99s gone! For tickets:https://t.co/04n6fU0L5I   #DeadpoolMovie https://t.co/5BsBBU1yqe',1,pos
1667,1667,2/23/2016 21:00,b'3 new additions to our Podcast page including DEADPOOL: BREAKING THE RULES w/ @jacobkrueger. https://t.co/BpVtUzq02W #DeadpoolMovie',1,pos
1668,1668,2/23/2016 20:46,b'RT @Screencrimes: Opening week for #deadpool #DeadpoolMovie #DeadpoolSales #openingweek #recordbreakingsales @deadpoolmovie @DCComics https\xe2\x80\xa6',0,pos
1669,1669,2/23/2016 20:45,"b'RT @FlicksCity: ALL #Deadpool easter eggs, #Marvel #XMen Spider-Man &amp; Green Lantern references + post-credits https://t.co/NLLzAgt8Wg #Dead\xe2\x80\xa6'",0,pos
1670,1670,2/23/2016 20:36,"b""RT @AsDaysFadeNY: \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 who get's this?! #Deadpool @deadpoolmovie @VancityReynolds #DeadpoolMovie https://t.co/i2ACPRLwSs""",0,pos
1671,1671,2/23/2016 20:35,b'Episode 19 of #ColinsComicsColum is up! https://t.co/g9BaIcTDyK @ColinSherman talks about #DeadpoolMovie #comics #deadpool #ComicTalk',2,pos
1672,1672,2/23/2016 20:30,"b'RT @GuilleWeller: Ey @VancityReynolds, How many do you want?\nYou can vote to have one\nhttps://t.co/jz4oBBz41r\n#DeadpoolMovie #Francis https\xe2\x80\xa6'",0,pos
1673,1673,2/23/2016 20:24,b'RT @BeatFassbender: NEW We want @VancityReynolds &amp; Michael #Fassbender in the same movie! \xf0\x9f\x94\xa5 #Reynolds #Xmen #Deadpool #DeadpoolMovie https:\xe2\x80\xa6',0,pos
1674,1674,2/23/2016 20:18,"b""RT @AsDaysFadeNY: \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 who get's this?! #Deadpool @deadpoolmovie @VancityReynolds #DeadpoolMovie https://t.co/i2ACPRLwSs""",0,pos
1675,1675,2/23/2016 20:15,"b""RT @AsDaysFadeNY: \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 who get's this?! #Deadpool @deadpoolmovie @VancityReynolds #DeadpoolMovie https://t.co/i2ACPRLwSs""",0,pos
1676,1676,2/23/2016 19:58,b'RT @outer_city: Why not #Chimichangas on #NationalToastDay ??? https://t.co/LLexT1DA3G @eBay #DeadpoolMovie #DeadpoolQuotes #Deadpool #bath\xe2\x80\xa6',0,pos
