2016-02-22 19:28:10,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0
2016-02-22 19:26:42,b'RT @ExtremeConsoles: #Deadpool week for us - check out this PS4 custom controller\n\n#DeadpoolMovie #superhero #ps4 #customcontroller #RT htt\xe2\x80\xa6',0
2016-02-22 19:26:19,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 19:26:16,b'RT @thebestofmarvel: Marvel actors praising #DeadpoolMovie ! https://t.co/nAcgqFtcZF',0
2016-02-22 19:24:32,b'RT @thebestofmarvel: Marvel actors praising #DeadpoolMovie ! https://t.co/nAcgqFtcZF',0
2016-02-22 19:23:48,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 19:23:31,"b'RT @koalistcom: How ""#Deadpool"" Is Filmed ? https://t.co/VeACXNDhYl @deadpoolmovie #DeadpoolMovie #vfx #marvel https://t.co/g18Q27sra6'",0
2016-02-22 19:22:41,"b'RT @FlicksCity: ALL #Deadpool easter eggs, #Marvel #XMen Spider-Man &amp; Green Lantern references + post-credits https://t.co/NLLzAgt8Wg #Dead\xe2\x80\xa6'",0
2016-02-22 19:21:06,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 19:19:30,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 19:18:00,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 19:15:56,"b'RT @koalistcom: How ""#Deadpool"" Is Filmed ? https://t.co/VeACXNDhYl @deadpoolmovie #DeadpoolMovie #vfx #marvel https://t.co/g18Q27sra6'",0
2016-02-22 19:13:14,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 19:12:22,"b'How ""#Deadpool"" Is Filmed ? https://t.co/VeACXNDhYl @deadpoolmovie #DeadpoolMovie #vfx #marvel https://t.co/g18Q27sra6'",1
2016-02-22 19:11:52,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 19:11:19,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 19:09:27,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 19:08:23,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 19:00:40,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 18:59:33,b'RT @TakeTshirt: DEADPOOL T-SHIRT... #deadpool #deadpoolmovie  https://t.co/E4nK7S00eA https://t.co/Dr2VPLEQtn',0
2016-02-22 18:59:14,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 18:58:27,b'DEADPOOL T-SHIRT... #deadpool #deadpoolmovie  https://t.co/E4nK7S00eA https://t.co/Dr2VPLEQtn',1
2016-02-22 18:57:01,"b'RT @FlicksCity: ALL #Deadpool easter eggs, #Marvel #XMen Spider-Man &amp; Green Lantern references + post-credits https://t.co/NLLzAgt8Wg #Dead\xe2\x80\xa6'",0
2016-02-22 18:55:55,b'RT @eclectik: Rated R works! #DeadpoolMovie https://t.co/PTQWK7fhi5',0
2016-02-22 18:53:51,b'RT @thebestofmarvel: Marvel actors praising #DeadpoolMovie ! https://t.co/nAcgqFtcZF',0
2016-02-22 18:47:06,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 18:46:23,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
