id,date,tweet,fav
1446,2/24/2016 17:27,b'You can never go wrong with brown pants #WednesdayWisdom #DeadpoolMovie https://t.co/9O9g780Btr',7
1447,2/24/2016 17:24,b'RT @ThatChrisGore: I lost and paid Jon with a giant $25 check. A Gore always pays his debts. #Deadpoolmovie #The100MillionDollarBet https:/\xe2\x80\xa6',0
1448,2/24/2016 17:23,b'RT @ComedicMerc: To all the parents out there.  #DeadpoolMovie https://t.co/bFCMg7GfPh',0
1449,2/24/2016 17:22,b'RT @noobde: Another winner for Marvel? #DeadpoolMovie https://t.co/5KZkZG091M',0
1450,2/24/2016 17:22,b'RT @ThatChrisGore: I lost and paid Jon with a giant $25 check. A Gore always pays his debts. #Deadpoolmovie #The100MillionDollarBet https:/\xe2\x80\xa6',0
1451,2/24/2016 17:20,b'RT @MarkKolpack: #DeadpoolMovie is just so good. Deadtime move is some crafty VFX.  https://t.co/u4nExH4mLK',0
1452,2/24/2016 17:19,b'#DeadpoolMovie is just so good. Deadtime move is some crafty VFX.  https://t.co/u4nExH4mLK',6
1453,2/24/2016 17:19,"b'RT @TheMarySue: #DeadpoolMovie Really Wants an Oscar, Has Some Things for You to \xe2\x80\x9cConsiderbate\xe2\x80\x9d https://t.co/zSKqylnTZr https://t.co/EClTRX\xe2\x80\xa6'",0
1454,2/24/2016 17:19,"b'RT @TheMarySue: #DeadpoolMovie Really Wants an Oscar, Has Some Things for You to \xe2\x80\x9cConsiderbate\xe2\x80\x9d https://t.co/zSKqylnTZr https://t.co/EClTRX\xe2\x80\xa6'",0
1455,2/24/2016 17:18,"b'RT @TheMarySue: #DeadpoolMovie Really Wants an Oscar, Has Some Things for You to \xe2\x80\x9cConsiderbate\xe2\x80\x9d https://t.co/zSKqylnTZr https://t.co/EClTRX\xe2\x80\xa6'",0
1456,2/24/2016 17:16,"b'RT @TheMarySue: #DeadpoolMovie Really Wants an Oscar, Has Some Things for You to \xe2\x80\x9cConsiderbate\xe2\x80\x9d https://t.co/zSKqylnTZr https://t.co/EClTRX\xe2\x80\xa6'",0
1457,2/24/2016 17:16,b'RT @AlecKasperO: Check out my latest review in the @UniversityChron on #DeadpoolMovie | Let me know what you think https://t.co/vkosclJGZw',0
1458,2/24/2016 17:16,"b'RT @TheMarySue: #DeadpoolMovie Really Wants an Oscar, Has Some Things for You to \xe2\x80\x9cConsiderbate\xe2\x80\x9d https://t.co/zSKqylnTZr https://t.co/EClTRX\xe2\x80\xa6'",0
1459,2/24/2016 17:15,"b'RT @TheMarySue: #DeadpoolMovie Really Wants an Oscar, Has Some Things for You to \xe2\x80\x9cConsiderbate\xe2\x80\x9d https://t.co/zSKqylnTZr https://t.co/EClTRX\xe2\x80\xa6'",0
1460,2/24/2016 17:15,"b'RT @TheMarySue: #DeadpoolMovie Really Wants an Oscar, Has Some Things for You to \xe2\x80\x9cConsiderbate\xe2\x80\x9d https://t.co/zSKqylnTZr https://t.co/EClTRX\xe2\x80\xa6'",0
1461,2/24/2016 17:14,b'Check out my latest review in the @UniversityChron on #DeadpoolMovie | Let me know what you think https://t.co/vkosclJGZw',4
1462,2/24/2016 17:13,"b'RT @TheMarySue: #DeadpoolMovie Really Wants an Oscar, Has Some Things for You to \xe2\x80\x9cConsiderbate\xe2\x80\x9d https://t.co/zSKqylnTZr https://t.co/EClTRX\xe2\x80\xa6'",0
1463,2/24/2016 17:13,"b'RT @TheMarySue: #DeadpoolMovie Really Wants an Oscar, Has Some Things for You to \xe2\x80\x9cConsiderbate\xe2\x80\x9d https://t.co/zSKqylnTZr https://t.co/EClTRX\xe2\x80\xa6'",0
1464,2/24/2016 17:13,"b'RT @TheMarySue: #DeadpoolMovie Really Wants an Oscar, Has Some Things for You to \xe2\x80\x9cConsiderbate\xe2\x80\x9d https://t.co/zSKqylnTZr https://t.co/EClTRX\xe2\x80\xa6'",0
1465,2/24/2016 17:12,"b'RT @TheMarySue: #DeadpoolMovie Really Wants an Oscar, Has Some Things for You to \xe2\x80\x9cConsiderbate\xe2\x80\x9d https://t.co/zSKqylnTZr https://t.co/EClTRX\xe2\x80\xa6'",0
1466,2/24/2016 17:12,b'RT @ThatChrisGore: I lost and paid Jon with a giant $25 check. A Gore always pays his debts. #Deadpoolmovie #The100MillionDollarBet https:/\xe2\x80\xa6',0
1467,2/24/2016 17:11,"b'RT @TheMarySue: #DeadpoolMovie Really Wants an Oscar, Has Some Things for You to \xe2\x80\x9cConsiderbate\xe2\x80\x9d https://t.co/zSKqylnTZr https://t.co/EClTRX\xe2\x80\xa6'",0
1468,2/24/2016 17:11,b'I lost and paid Jon with a giant $25 check. A Gore always pays his debts. #Deadpoolmovie #The100MillionDollarBet https://t.co/fHuYSzXVCJ',59
1469,2/24/2016 17:11,"b'RT @TheMarySue: #DeadpoolMovie Really Wants an Oscar, Has Some Things for You to \xe2\x80\x9cConsiderbate\xe2\x80\x9d https://t.co/zSKqylnTZr https://t.co/EClTRX\xe2\x80\xa6'",0
1470,2/24/2016 17:11,"b'RT @TheMarySue: #DeadpoolMovie Really Wants an Oscar, Has Some Things for You to \xe2\x80\x9cConsiderbate\xe2\x80\x9d https://t.co/zSKqylnTZr https://t.co/EClTRX\xe2\x80\xa6'",0
1471,2/24/2016 17:10,"b'RT @TheMarySue: #DeadpoolMovie Really Wants an Oscar, Has Some Things for You to \xe2\x80\x9cConsiderbate\xe2\x80\x9d https://t.co/zSKqylnTZr https://t.co/EClTRX\xe2\x80\xa6'",0
1472,2/24/2016 17:10,"b'RT @TheMarySue: #DeadpoolMovie Really Wants an Oscar, Has Some Things for You to \xe2\x80\x9cConsiderbate\xe2\x80\x9d https://t.co/zSKqylnTZr https://t.co/EClTRX\xe2\x80\xa6'",0
1473,2/24/2016 17:10,"b'RT @TheMarySue: #DeadpoolMovie Really Wants an Oscar, Has Some Things for You to \xe2\x80\x9cConsiderbate\xe2\x80\x9d https://t.co/zSKqylnTZr https://t.co/EClTRX\xe2\x80\xa6'",0
1474,2/24/2016 17:10,"b'#DeadpoolMovie Really Wants an Oscar, Has Some Things for You to \xe2\x80\x9cConsiderbate\xe2\x80\x9d https://t.co/zSKqylnTZr https://t.co/EClTRXfDDg'",64
1475,2/24/2016 17:04,b'RT @HHPodcastShow: Our @deadpoolmovie movie review is on @iTunes! Get it! https://t.co/UmOVQvcoDO #Deadpool #DeadpoolMovie #HappyHourPodcas\xe2\x80\xa6',0
1476,2/24/2016 17:04,b'RT @HHPodcastShow: Ep.144 - @deadpoolmovie spoilercast! https://t.co/kZQjOj6iHm #Deadpool #DeadpoolMovie #RyanReynolds #Fox #HappyHourPodca\xe2\x80\xa6',0
1477,2/24/2016 16:50,"b'RT @FlicksCity: ALL #Deadpool easter eggs, #Marvel #XMen Spider-Man &amp; Green Lantern references + post-credits https://t.co/NLLzAgt8Wg #Dead\xe2\x80\xa6'",0
1478,2/24/2016 16:41,b'RT @blahusa: Check out the VFX work @TheBlurStudio did for #DeadpoolMovie  https://t.co/3ZXCETqx03',0
1479,2/24/2016 16:28,b'RT @Metals111: Had a great day with @Raightheshaman @Gen5starV2 at the mall and more #DeadpoolMovie #Democrats #wendys #Perkins',0
1480,2/24/2016 16:27,b'Check out the VFX work @TheBlurStudio did for #DeadpoolMovie  https://t.co/3ZXCETqx03',0
1481,2/24/2016 16:05,"b'RT @theblerdgurl: .@LeslieUggams aka""Blind Al"" is LEGENDARY.1st Black woman to have a variety show #DeadpoolMovie #blackhistorymonth https:\xe2\x80\xa6'",0
1482,2/24/2016 15:57,b'Our @deadpoolmovie movie review is on @iTunes! Get it! https://t.co/UmOVQvcoDO #Deadpool #DeadpoolMovie #HappyHourPodcast #DuceIsOnTheLoose',1
1483,2/24/2016 15:54,"b'RT @FlicksCity: ALL #Deadpool easter eggs, #Marvel #XMen Spider-Man &amp; Green Lantern references + post-credits https://t.co/NLLzAgt8Wg #Dead\xe2\x80\xa6'",0
1484,2/24/2016 15:53,"b'RT @FlicksCity: ALL #Deadpool easter eggs, #Marvel #XMen Spider-Man &amp; Green Lantern references + post-credits https://t.co/NLLzAgt8Wg #Dead\xe2\x80\xa6'",0
1485,2/24/2016 15:50,b'RT @CanvasArtUK1: #Deadpool #deadpoolmovie Deadpool Movie Large and small canvas on the website Free UK P+P https://t.co/oXeur4MZpI https:/\xe2\x80\xa6',0
1486,2/24/2016 15:44,b'RT @TheAhmedRaafat: #DeadpoolMovie is fucking awesome.',0
1487,2/24/2016 15:43,b'#DeadpoolMovie is fucking awesome.',12
1488,2/24/2016 15:40,"b""RT @niallsheehy: Okay. So, @deadpoolmovie is an absolute CLASSIC. I'd happily sit down and watch it all again. Brilliant! #DeadpoolMovie""",0
1489,2/24/2016 15:26,b'RT @ClaudiaHauter: My review of @deadpoolmovie starring @VancityReynolds. https://t.co/UzTpw0M4cL #Deadpool #DeadpoolMovie https://t.co/ysA\xe2\x80\xa6',0
1490,2/24/2016 15:13,b'My review of @deadpoolmovie starring @VancityReynolds. https://t.co/UzTpw0M4cL #Deadpool #DeadpoolMovie https://t.co/ysAiegtztV',0
1491,2/24/2016 15:06,b'RT @CanvasArtUK1: #Deadpool #DeadpoolMovie Deadpool Movie canvas print on the website https://t.co/JdnlN7FRjZ https://t.co/9Bz9UAblEA',0
1492,2/24/2016 13:55,b'RT @fanjacketss: @9GAGTweets @fanjacketss - @behdadmohebi - #DeadpoolMovie - COOL- https://t.co/D4w1WDb9OG',0
1493,2/24/2016 13:51,"b""RT @wow247film: The #Deadpool effect: why we shouldn't get obsessed with age ratings \nhttps://t.co/uQoUpvAUh3\n#DeadpoolMovie https://t.co/w\xe2\x80\xa6""",0
1494,2/24/2016 13:51,"b""The #Deadpool effect: why we shouldn't get obsessed with age ratings \nhttps://t.co/uQoUpvAUh3\n#DeadpoolMovie https://t.co/wlwUBo5MHG""",0
1495,2/24/2016 13:45,"b""RT @logtournament: Who's seen #DeadpoolMovie yet? https://t.co/uqECNhhd3U""",0
1496,2/24/2016 13:32,b'RT @scientist_pi: What a party!!!\nby @scientist_pi \n#Deadpool #DeadpoolMovie @Jacopo_della_Q https://t.co/5eSafkZxdl',0
1497,2/24/2016 13:26,b'RT @jackjhaynes: Thought DEADPOOL was brilliantly funny. And Screen 1 of @CentralPictureH was -amazing-. Oh hi there @Dolby Atmos!! #film #\xe2\x80\xa6',0
1498,2/24/2016 13:26,"b""RT @jackjhaynes: Seriously love good sound, and I don't think I've heard better than tonight's @Dolby Atmos at @CentralPictureH for #Deadpo\xe2\x80\xa6""",0
1499,2/24/2016 13:21,b'What a party!!!\nby @scientist_pi \n#Deadpool #DeadpoolMovie @Jacopo_della_Q https://t.co/5eSafkZxdl',4
1500,2/24/2016 13:06,b'RT @Couch_Party: NEW CouchParty Episode34: DEADPOOL https://t.co/xLkChE7miX listen to @mrsingleton from @monkeys_robots talk #DeadpoolMovie\xe2\x80\xa6',0
1501,2/24/2016 13:01,b'@9GAGTweets @fanjacketss - @behdadmohebi - #DeadpoolMovie - COOL- https://t.co/D4w1WDb9OG',1
1502,2/24/2016 12:57,b'RT @paovendetta: Shut up and take my vote #Deadpool #Oscar2016  #DeadpoolMovie #chimichanga https://t.co/KrIpTAWn5K',0
1503,2/24/2016 12:54,b'RT @ErikReevesart: Check out my Spoiler Free Review of the new #DeadpoolMovie here https://t.co/AxMJkWEaYg #Deadpool https://t.co/3eL5lEm3Ud',0
1504,2/24/2016 12:54,b'Shut up and take my vote #Deadpool #Oscar2016  #DeadpoolMovie #chimichanga https://t.co/KrIpTAWn5K',1
1505,2/24/2016 12:41,"b'""Liking Deadpool has become a political statement."" My review is now live: https://t.co/pusHNqeq5W #DeadpoolMovie https://t.co/7qfP0s3Jc3'",1
1506,2/24/2016 12:32,b'RT @emrahbayildiran: @VancityReynolds it was a awesome movie buddy :) Greatest of the Greatest!\n#DeadpoolMovie @deadpoolmovie  https://t.co\xe2\x80\xa6',0
1507,2/24/2016 12:32,b'RT @emrahbayildiran: @VancityReynolds it was a awesome movie buddy :) Greatest of the Greatest!\n#DeadpoolMovie @deadpoolmovie  https://t.co\xe2\x80\xa6',0
1508,2/24/2016 12:32,b'RT @emrahbayildiran: @VancityReynolds it was a awesome movie buddy :) Greatest of the Greatest!\n#DeadpoolMovie @deadpoolmovie  https://t.co\xe2\x80\xa6',0
1509,2/24/2016 12:32,b'RT @emrahbayildiran: @VancityReynolds it was a awesome movie buddy :) Greatest of the Greatest!\n#DeadpoolMovie @deadpoolmovie  https://t.co\xe2\x80\xa6',0
1510,2/24/2016 12:32,b'RT @emrahbayildiran: @VancityReynolds it was a awesome movie buddy :) Greatest of the Greatest!\n#DeadpoolMovie @deadpoolmovie  https://t.co\xe2\x80\xa6',0
1511,2/24/2016 12:32,b'RT @emrahbayildiran: @VancityReynolds it was a awesome movie buddy :) Greatest of the Greatest!\n#DeadpoolMovie @deadpoolmovie  https://t.co\xe2\x80\xa6',0
1512,2/24/2016 12:32,b'RT @emrahbayildiran: @VancityReynolds it was a awesome movie buddy :) Greatest of the Greatest!\n#DeadpoolMovie @deadpoolmovie  https://t.co\xe2\x80\xa6',0
1513,2/24/2016 12:32,b'RT @emrahbayildiran: @VancityReynolds it was a awesome movie buddy :) Greatest of the Greatest!\n#DeadpoolMovie @deadpoolmovie  https://t.co\xe2\x80\xa6',0
1514,2/24/2016 12:32,b'RT @emrahbayildiran: @VancityReynolds it was a awesome movie buddy :) Greatest of the Greatest!\n#DeadpoolMovie @deadpoolmovie  https://t.co\xe2\x80\xa6',0
1515,2/24/2016 12:32,b'RT @emrahbayildiran: @VancityReynolds it was a awesome movie buddy :) Greatest of the Greatest!\n#DeadpoolMovie @deadpoolmovie  https://t.co\xe2\x80\xa6',0
1516,2/24/2016 12:32,b'RT @emrahbayildiran: @VancityReynolds it was a awesome movie buddy :) Greatest of the Greatest!\n#DeadpoolMovie @deadpoolmovie  https://t.co\xe2\x80\xa6',0
1517,2/24/2016 12:32,b'RT @emrahbayildiran: @VancityReynolds it was a awesome movie buddy :) Greatest of the Greatest!\n#DeadpoolMovie @deadpoolmovie  https://t.co\xe2\x80\xa6',0
1518,2/24/2016 12:32,b'RT @emrahbayildiran: @VancityReynolds it was a awesome movie buddy :) Greatest of the Greatest!\n#DeadpoolMovie @deadpoolmovie  https://t.co\xe2\x80\xa6',0
1519,2/24/2016 12:32,b'RT @emrahbayildiran: @VancityReynolds it was a awesome movie buddy :) Greatest of the Greatest!\n#DeadpoolMovie @deadpoolmovie  https://t.co\xe2\x80\xa6',0
1520,2/24/2016 12:32,b'RT @emrahbayildiran: @VancityReynolds it was a awesome movie buddy :) Greatest of the Greatest!\n#DeadpoolMovie @deadpoolmovie  https://t.co\xe2\x80\xa6',0
1521,2/24/2016 12:32,b'RT @emrahbayildiran: @VancityReynolds it was a awesome movie buddy :) Greatest of the Greatest!\n#DeadpoolMovie @deadpoolmovie  https://t.co\xe2\x80\xa6',0
1522,2/24/2016 12:32,b'RT @emrahbayildiran: @VancityReynolds it was a awesome movie buddy :) Greatest of the Greatest!\n#DeadpoolMovie @deadpoolmovie  https://t.co\xe2\x80\xa6',0
1523,2/24/2016 12:32,b'RT @emrahbayildiran: @VancityReynolds it was a awesome movie buddy :) Greatest of the Greatest!\n#DeadpoolMovie @deadpoolmovie  https://t.co\xe2\x80\xa6',0
1524,2/24/2016 12:32,b'RT @emrahbayildiran: @VancityReynolds it was a awesome movie buddy :) Greatest of the Greatest!\n#DeadpoolMovie @deadpoolmovie  https://t.co\xe2\x80\xa6',0
1525,2/24/2016 12:32,b'RT @emrahbayildiran: @VancityReynolds it was a awesome movie buddy :) Greatest of the Greatest!\n#DeadpoolMovie @deadpoolmovie  https://t.co\xe2\x80\xa6',0
1526,2/24/2016 12:32,b'RT @emrahbayildiran: @VancityReynolds it was a awesome movie buddy :) Greatest of the Greatest!\n#DeadpoolMovie @deadpoolmovie  https://t.co\xe2\x80\xa6',0
1527,2/24/2016 12:32,b'RT @emrahbayildiran: @VancityReynolds it was a awesome movie buddy :) Greatest of the Greatest!\n#DeadpoolMovie @deadpoolmovie  https://t.co\xe2\x80\xa6',0
1528,2/24/2016 12:32,b'@VancityReynolds it was a awesome movie buddy :) Greatest of the Greatest!\n#DeadpoolMovie @deadpoolmovie  https://t.co/OORqc0tj4f',73
1529,2/24/2016 12:30,b'RT @Freakout114: Deadpool #DeadpoolMovie Best of Marvel. I hope they make more movies with @RyanReynolds Cant believe he is the same guy fr\xe2\x80\xa6',0
1530,2/24/2016 12:15,b'Deadpool #DeadpoolMovie Best of Marvel. I hope they make more movies with @RyanReynolds Cant believe he is the same guy from green lantern.',0
1531,2/24/2016 12:10,b'RT @Mysano_pH: Watched #DeadpoolMovie yesterday and had SO MUCH FU**ING FUN!!! #Deadpool https://t.co/OlRS1a30Tz',0
1532,2/24/2016 10:51,"b""RT @ThePlaylist: #DeadpoolMovie Writers Don't Want A Bigger Budget For The Sequel https://t.co/1uw5yfXRcf https://t.co/P9TfbKoJcu""",0
1533,2/24/2016 10:41,"b""RT @ThePlaylist: #DeadpoolMovie Writers Don't Want A Bigger Budget For The Sequel https://t.co/1uw5yfXRcf https://t.co/P9TfbKoJcu""",0
1534,2/24/2016 10:24,b'RT @FilmFanatic_: Havent seen my latest video? Here it is! #DeadpoolMovie #Deadpool #smalltuber https://t.co/3XYQj61oKM @4theYouTubers @Utu\xe2\x80\xa6',0
1535,2/24/2016 9:28,"b""RT @jackjhaynes: Seriously love good sound, and I don't think I've heard better than tonight's @Dolby Atmos at @CentralPictureH for #Deadpo\xe2\x80\xa6""",0
1536,2/24/2016 9:28,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0
1537,2/24/2016 9:28,b'RT @jackjhaynes: Thought DEADPOOL was brilliantly funny. And Screen 1 of @CentralPictureH was -amazing-. Oh hi there @Dolby Atmos!! #film #\xe2\x80\xa6',0
1538,2/24/2016 8:53,b'RT @xdidiandrax: To all parents who want to see Deadpool movie with their kids. \n\n#Deadpool #DeadpoolMovie https://t.co/1tppqjV8X1',0
1539,2/24/2016 8:44,"b""RT @d0rit0: I live @IGN but gotta disagree with the 7.4 for #DeadpoolMovie. It's gotta be at least #minimum8""",0
1540,2/24/2016 8:21,b'Havent seen my latest video? Here it is! #DeadpoolMovie #Deadpool #smalltuber https://t.co/3XYQj61oKM @4theYouTubers @UtuberRetweets',1
1541,2/24/2016 8:08,b'RT @MissWelham19: DeadPool was such an amazing film\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb\xf0\x9f\x8d\xbf #Lovedit #Brilliant #DeadPoolMovie @TheatrMwldan @deadpoolmovie https://t.co/e3bKDVA\xe2\x80\xa6',0
1542,2/24/2016 7:30,b'My thoughts on the #DeadpoolMovie and #TheWalkingDead season six and #CallofDuty multiplayer!\n\nhttps://t.co/2dNVzQ0iQO\n#TWD #AMC #AmWriting',3
1543,2/24/2016 7:24,b'RT @AJuchoa: DeadPool @deadpool #deadpoolmovie #ebay //Art for SALE.!. \nhttps://t.co/kWP4BblQei https://t.co/sSOwIU0pV5',0
1544,2/24/2016 7:23,b'RT @BeerRockSex: FINALLY!!!! We got to see the #DeadpoolMovie &amp; it definitely lived up to the hype \xf0\x9f\x98\x80\xe2\x9d\xa4 #Deadpool #MJHiblen #FuckYeah https:/\xe2\x80\xa6',0
1545,2/24/2016 7:07,b'RT @BeerRockSex: FINALLY!!!! We got to see the #DeadpoolMovie &amp; it definitely lived up to the hype \xf0\x9f\x98\x80\xe2\x9d\xa4 #Deadpool #MJHiblen #FuckYeah https:/\xe2\x80\xa6',0
1546,2/24/2016 7:07,b'RT @S1dharthM: #Deadpool what an awesome funny clever twist on a super hero ! loved the film yesterday #DeadpoolMovie must watch guys',0
1547,2/24/2016 6:37,b'RT @drunkcomicsfans: @GailSimone I thought #deadpoolmovie nailed colossus https://t.co/gqcaBlgKnr',0
1548,2/24/2016 6:36,b'RT @KeelyRaye96: Have a great couple hours with you @Crystaaall__ #orangeleaf #DeadpoolMovie https://t.co/NWywIlNYKV',0
1549,2/24/2016 6:34,"b""RT @LargeMarge67: I've seen complaints about the #DeadpoolMovie being too short. NO! It's the perfect length! Two hours-plus comedy is Judd\xe2\x80\xa6""",0
1550,2/24/2016 6:34,b'RT @SIR_Gaming: @tgnTV I discussed rating the #DeadpoolMovie through appendage erectness or flaccidity ^.^ https://t.co/ASWbwdYiz7 #TGNArmy',0
1551,2/24/2016 6:33,"b""I've seen complaints about the #DeadpoolMovie being too short. NO! It's the perfect length! Two hours-plus comedy is Judd Apatow. #dumb""",1
1552,2/24/2016 6:07,b'RT @AsDaysFadeNY: Deadpool needs an Oscar @VancityReynolds @deadpoolmovie @edskrein #deadpool #deadpoolmovie #RyanReynolds #Oscar2016 https\xe2\x80\xa6',0
1553,2/24/2016 5:44,b'Have a great couple hours with you @Crystaaall__ #orangeleaf #DeadpoolMovie https://t.co/NWywIlNYKV',2
1554,2/24/2016 5:28,b'RT @Wordsandwater: #8bit #burgers before #deadpoolmovie !!!  So deliciously good (and probably a bit unhealthy but\xe2\x80\xa6 https://t.co/6SC1dqQF7z',0
1555,2/24/2016 5:28,b'RT @tvtcomics: https://t.co/b65isI7KFQ If you like chimichangas then Grave Soldiers is for you! #Deadpool #DeadpoolMovie #comics https://t.\xe2\x80\xa6',0
1556,2/24/2016 5:20,b'RT @AsDaysFadeNY: Deadpool needs an Oscar @VancityReynolds @deadpoolmovie @edskrein #deadpool #deadpoolmovie #RyanReynolds #Oscar2016 https\xe2\x80\xa6',0
1557,2/24/2016 5:17,"b'RT @orchidaisy: cried twice, maybe three times.. laughed so hard I almost peed my pants? 12 times #DeadpoolMovie'",0
1558,2/24/2016 4:51,b'RT @CathyReinking: #DeadpoolMovie note to self: bring more tequila and friends next time',0
1559,2/24/2016 4:48,b'RT @JohnathanPike: #DemTownHall the win win dance #Bernie #deadpool #DeadpoolMovie #BernieSanders #BERNIESANDERSFORPOTUS #bernie2016 https:\xe2\x80\xa6',0
1560,2/24/2016 4:43,b'Had a great day with @Raightheshaman @Gen5starV2 at the mall and more #DeadpoolMovie #Democrats #wendys #Perkins',1
1561,2/24/2016 4:37,b'RT @FiveNerdyVenoms: #DeadpoolMovie has unexpected  consequences with other films coming out #GSBPodcast https://t.co/OQEzdwgMJ5',0
1562,2/24/2016 4:36,b'RT @xdidiandrax: To all parents who want to see Deadpool movie with their kids. \n\n#Deadpool #DeadpoolMovie https://t.co/1tppqjV8X1',0
1563,2/24/2016 4:34,"b'RT @AashiAhmed1: Best Picture, Deadpool On A Bearskin Rug\nBest Love Scene, Deadpool &amp; His Baby Hand...\n#DeadpoolMovie https://t.co/S8CjCWgg\xe2\x80\xa6'",0
1564,2/24/2016 4:33,"b'Best Picture, Deadpool On A Bearskin Rug\nBest Love Scene, Deadpool &amp; His Baby Hand...\n#DeadpoolMovie https://t.co/S8CjCWggSM'",0
1565,2/24/2016 4:15,b'RT @empiremagazine: ICYMI: #DeadpoolMovie won at the US box office this weekend. https://t.co/8tSK04DMus https://t.co/SLuPI3Sr5K',0
1566,2/24/2016 4:13,"b'RT @ComplexMag: #DeadpoolMovie could beat out ""Passion of the Christ"" for all-time Rated-R record.  https://t.co/kl4JwufJ3b'",0
1567,2/24/2016 4:09,b'RT @hardcoalstudios: Forgot to post this #DeadpoolMovie movie review earlier. One of the best #XMen #Marvel #comicbook films. https://t.co/\xe2\x80\xa6',0
1568,2/24/2016 4:08,b'Forgot to post this #DeadpoolMovie movie review earlier. One of the best #XMen #Marvel #comicbook films. https://t.co/b8AHQ9zLoG',3
1569,2/24/2016 4:06,b'RT @jhope615: #DeadpoolMovie was hilarious \xf0\x9f\x98\x81\xf0\x9f\x92\xa3',0
1570,2/24/2016 4:06,b'#DeadpoolMovie was hilarious \xf0\x9f\x98\x81\xf0\x9f\x92\xa3',2
1571,2/24/2016 3:56,"b'RT @EmmetOC_: I did a thing - ""there is a man. At a typewriter"" #DeadpoolMovie  https://t.co/5yELQMJV8c'",0
1572,2/24/2016 3:55,"b""RT @cheryldats: Hahahaha \xf0\x9f\x8e\xb6 You're the meaning in my life...\xf0\x9f\x98\xa9 You're the Inspiration! \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbd #DeadpoolMovie  https://t.co/S7lEkTcjex""",0
1573,2/24/2016 3:54,"b'cried twice, maybe three times.. laughed so hard I almost peed my pants? 12 times #DeadpoolMovie'",3
1574,2/24/2016 3:51,b'#DeadpoolMovie has unexpected  consequences with other films coming out #GSBPodcast https://t.co/OQEzdwgMJ5',0
1575,2/24/2016 3:50,"b'RT @buffygonebad: #Gambit done #DeadpoolMovie style would be amazeballs, talking total nerd-gasm. @FoxMoviesME  https://t.co/XDjgcz9Qi6'",0
1576,2/24/2016 3:49,"b'RT @GeekOutpost: To be fair, Colossus did try to get him to keep it PG around Negasonic Teenage Warhead. #DeadpoolMovie https://t.co/zkT2yU\xe2\x80\xa6'",0
1577,2/24/2016 3:46,b'RT @JohnathanPike: #DemTownHall the win win dance #Bernie #deadpool #DeadpoolMovie #BernieSanders #BERNIESANDERSFORPOTUS #bernie2016 https:\xe2\x80\xa6',0
1578,2/24/2016 3:43,b'#DemTownHall the win win dance #Bernie #deadpool #DeadpoolMovie #BernieSanders #BERNIESANDERSFORPOTUS #bernie2016 https://t.co/ds03faUL4H',6
1579,2/24/2016 3:38,"b'I did a thing - ""there is a man. At a typewriter"" #DeadpoolMovie  https://t.co/5yELQMJV8c'",0
1580,2/24/2016 3:07,b'RT @Killer_Baja: Shits getting real.\n\n#tacotuesday #deadpoolmovie #GrimsbyMINNEAPOLIS https://t.co/BjZJGk57Gc',0
1581,2/24/2016 2:46,b'RT @thebestofmarvel: Marvel actors praising #DeadpoolMovie ! https://t.co/nAcgqFtcZF',0
1582,2/24/2016 2:40,b'#8bit #burgers before #deadpoolmovie !!!  So deliciously good (and probably a bit unhealthy but\xe2\x80\xa6 https://t.co/6SC1dqQF7z',0
1583,2/24/2016 2:04,"b'RT @FlicksCity: ALL #Deadpool easter eggs, #Marvel #XMen Spider-Man &amp; Green Lantern references + post-credits https://t.co/NLLzAgt8Wg #Dead\xe2\x80\xa6'",0
1584,2/24/2016 1:45,b'RT @AsDaysFadeNY: Deadpool needs an Oscar @VancityReynolds @deadpoolmovie @edskrein #deadpool #deadpoolmovie #RyanReynolds #Oscar2016 https\xe2\x80\xa6',0
1585,2/24/2016 1:39,"b'RT @TheBocksOffice: Friday @ West Theatre: ""How to Be Single"" #HowtoBeSingle and ""Deadpool"" #DeadpoolMovie #TheBocksOffice https://t.co/IXv\xe2\x80\xa6'",0
1586,2/24/2016 1:39,"b'RT @TheBocksOffice: Friday @ West Theatre: ""How to Be Single"" #HowtoBeSingle and ""Deadpool"" #DeadpoolMovie #TheBocksOffice https://t.co/IXv\xe2\x80\xa6'",0
1587,2/24/2016 1:39,"b'RT @TheBocksOffice: Friday @ West Theatre: ""How to Be Single"" #HowtoBeSingle and ""Deadpool"" #DeadpoolMovie #TheBocksOffice https://t.co/IXv\xe2\x80\xa6'",0
1588,2/24/2016 1:39,"b'Friday @ West Theatre: ""How to Be Single"" #HowtoBeSingle and ""Deadpool"" #DeadpoolMovie #TheBocksOffice https://t.co/IXvK7A5Op0'",6
1589,2/24/2016 1:35,b'RT @drunkcomicsfans: @GailSimone I thought #deadpoolmovie nailed colossus https://t.co/gqcaBlgKnr',0
1590,2/24/2016 1:33,b'#DeadpoolMovie note to self: bring more tequila and friends next time',7
1591,2/24/2016 1:29,b'RT @Killer_Baja: Shits getting real.\n\n#tacotuesday #deadpoolmovie #GrimsbyMINNEAPOLIS https://t.co/BjZJGk57Gc',0
